"TRANSACTION_ID";"DAY";"MONTH";"YEAR";"CREDIT_CARD_NO";"CUST_SSN";"BRANCH_CODE";"TRANSACTION_TYPE";"TRANSACTION_VALUE"
6305;19;11;2018;"4210653364216304";123458679;170;"Entertainment";37.95
6306;11;10;2018;"4210653364216304";123458679;49;"Education";10.63
6307;27;10;2018;"4210653364216304";123458679;36;"Healthcare";11.13
6308;28;1;2018;"4210653364216304";123458679;114;"Gas";97.01
6309;18;12;2018;"4210653364216304";123458679;72;"Entertainment";15.32
6310;9;6;2018;"4210653364216304";123458679;12;"Education";64.06
6311;11;7;2018;"4210653364216304";123458679;173;"Education";95.57
6312;25;5;2018;"4210653364216304";123458679;125;"Healthcare";43.69
6313;20;5;2018;"4210653364216304";123458679;70;"Healthcare";23.23
6314;17;8;2018;"4210653364216304";123458679;118;"Education";52.28
6315;11;7;2018;"4210653364216304";123458679;1;"Test";74.39
6316;23;11;2018;"4210653364216304";123458679;166;"Education";9.55
6317;6;12;2018;"4210653364216304";123458679;69;"Test";45.71
6318;9;10;2018;"4210653364216304";123458679;17;"Healthcare";60.17
6319;21;3;2018;"4210653364216304";123458679;135;"Bills";18.04
6320;4;8;2018;"4210653364216304";123458679;111;"Bills";71.82
6321;21;1;2018;"4210653364216304";123458679;7;"Grocery";56.9
6322;28;12;2018;"4210653364216304";123458679;27;"Healthcare";62.97
6323;22;10;2018;"4210653364216304";123458679;99;"Bills";94.57
6324;2;5;2018;"4210653364216304";123458679;10;"Gas";34.65
6325;25;2;2018;"4210653364216304";123458679;124;"Gas";45.49
6326;12;2;2018;"4210653364216304";123458679;43;"Bills";77.1
6327;5;7;2018;"4210653364216304";123458679;20;"Healthcare";68.21
6328;18;3;2018;"4210653364216304";123458679;12;"Bills";44.58
6329;24;9;2018;"4210653364216304";123458679;93;"Bills";2.1
6330;14;10;2018;"4210653364216304";123458679;121;"Test";54.16
6331;20;3;2018;"4210653364216304";123458679;59;"Gas";81.62
6332;17;12;2018;"4210653364216304";123458679;73;"Gas";36.81
6333;16;1;2018;"4210653364216304";123458679;5;"Gas";15.76
6334;17;11;2018;"4210653364216304";123458679;135;"Bills";70.7
6335;3;4;2018;"4210653364216304";123458679;57;"Bills";60.64
6336;4;6;2018;"4210653364216304";123458679;70;"Bills";76.63
6337;5;6;2018;"4210653364216304";123458679;63;"Education";49.42
6338;13;4;2018;"4210653364216304";123458679;23;"Bills";73.59
6339;24;5;2018;"4210653364216304";123458679;126;"Bills";86.26
6340;19;9;2018;"4210653364216304";123458679;54;"Bills";56.33
6341;27;10;2018;"4210653364216304";123458679;16;"Grocery";70.62
6342;4;9;2018;"4210653364216304";123458679;36;"Gas";65.85
6343;9;10;2018;"4210653364216304";123458679;70;"Test";22.25
6344;18;9;2018;"4210653364216304";123458679;85;"Entertainment";93.37
6345;15;7;2018;"4210653364216304";123458679;100;"Bills";57.98
6346;23;9;2018;"4210653364216304";123458679;19;"Entertainment";35.28
6347;20;3;2018;"4210653364216304";123458679;18;"Grocery";45.68
6348;19;3;2018;"4210653364216304";123458679;50;"Grocery";4.37
6349;26;8;2018;"4210653364216304";123458679;2;"Test";11.29
6350;12;7;2018;"4210653364216304";123458679;126;"Healthcare";56.96
6351;2;2;2018;"4210653364216304";123458679;90;"Healthcare";46.1
6352;27;3;2018;"4210653364216304";123458679;121;"Test";33.69
6353;25;11;2018;"4210653364216304";123458679;149;"Grocery";61.84
6354;6;10;2018;"4210653364216304";123458679;22;"Grocery";46.43
6355;8;11;2018;"4210653364216304";123458679;60;"Grocery";74.69
6356;27;2;2018;"4210653364216304";123458679;121;"Education";88.34
6357;19;2;2018;"4210653364216304";123458679;31;"Entertainment";75.97
6358;6;12;2018;"4210653364216304";123458679;178;"Education";39.08
6359;26;4;2018;"4210653364216304";123458679;77;"Entertainment";58.46
6360;4;12;2018;"4210653364216304";123458679;75;"Bills";69.03
6361;26;2;2018;"4210653364216304";123458679;9;"Education";90.25
6362;21;10;2018;"4210653364216304";123458679;70;"Healthcare";37.44
6363;19;7;2018;"4210653364216304";123458679;48;"Grocery";44.04
6364;3;1;2018;"4210653317182916";123458668;173;"Bills";41.3
6365;1;1;2018;"4210653317182916";123458668;66;"Test";10.73
6366;6;10;2018;"4210653317182916";123458668;115;"Grocery";29.64
6367;18;10;2018;"4210653317182916";123458668;95;"Entertainment";62.82
6368;5;12;2018;"4210653317182916";123458668;73;"Education";61.23
6369;23;9;2018;"4210653317182916";123458668;2;"Entertainment";86.43
6370;9;8;2018;"4210653317182916";123458668;16;"Education";87.68
6371;16;1;2018;"4210653317182916";123458668;29;"Bills";37.05
6372;9;7;2018;"4210653317182916";123458668;43;"Test";88.62
6373;24;1;2018;"4210653317182916";123458668;103;"Gas";53.16
6374;19;7;2018;"4210653317182916";123458668;32;"Healthcare";40.4
6375;7;12;2018;"4210653317182916";123458668;156;"Gas";1.54
6376;3;3;2018;"4210653317182916";123458668;111;"Grocery";94.26
6377;10;2;2018;"4210653317182916";123458668;91;"Gas";4.46
6378;1;5;2018;"4210653317182916";123458668;38;"Gas";86.37
6379;26;3;2018;"4210653317182916";123458668;24;"Entertainment";60.79
6380;9;11;2018;"4210653317182916";123458668;45;"Grocery";34.71
6381;10;12;2018;"4210653317182916";123458668;178;"Healthcare";59.43
6382;10;8;2018;"4210653317182916";123458668;192;"Bills";57.49
6383;22;2;2018;"4210653317182916";123458668;5;"Entertainment";17.96
6384;14;6;2018;"4210653317182916";123458668;188;"Entertainment";47.83
6385;3;3;2018;"4210653317182916";123458668;25;"Test";60.57
6386;4;9;2018;"4210653317182916";123458668;37;"Entertainment";1.73
6387;4;2;2018;"4210653317182916";123458668;53;"Bills";29.84
6388;26;6;2018;"4210653317182916";123458668;192;"Bills";88.68
6389;4;4;2018;"4210653317182916";123458668;158;"Education";9.69
6390;15;4;2018;"4210653317182916";123458668;69;"Gas";24.18
6391;26;8;2018;"4210653317182916";123458668;121;"Test";42.45
6392;4;3;2018;"4210653317182916";123458668;50;"Test";90.8
6393;23;9;2018;"4210653317182916";123458668;8;"Entertainment";36.95
6394;20;7;2018;"4210653317182916";123458668;42;"Entertainment";40.02
6395;9;3;2018;"4210653317182916";123458668;75;"Test";96.94
6396;9;10;2018;"4210653317182916";123458668;158;"Bills";85.42
6397;24;3;2018;"4210653317182916";123458668;32;"Test";95.73
6398;20;2;2018;"4210653317182916";123458668;156;"Test";100.3
6399;21;6;2018;"4210653317182916";123458668;26;"Gas";92.15
6400;7;9;2018;"4210653317182916";123458668;91;"Education";100.36
6401;3;1;2018;"4210653317182916";123458668;24;"Healthcare";90.36
6402;2;8;2018;"4210653317182916";123458668;103;"Grocery";4.47
6403;8;8;2018;"4210653317182916";123458668;59;"Healthcare";18.62
6404;4;1;2018;"4210653317182916";123458668;7;"Education";50.81
6405;1;9;2018;"4210653317182916";123458668;27;"Bills";56.71
6406;22;5;2018;"4210653317182916";123458668;104;"Gas";57.82
6407;2;5;2018;"4210653317182916";123458668;25;"Healthcare";25.21
6408;5;10;2018;"4210653317182916";123458668;164;"Test";24.61
6409;2;2;2018;"4210653317182916";123458668;17;"Gas";96.38
6410;26;8;2018;"4210653317182916";123458668;79;"Education";76.9
6411;27;9;2018;"4210653317182916";123458668;51;"Grocery";37.46
6412;4;10;2018;"4210653317182916";123458668;12;"Test";34.76
6413;15;8;2018;"4210653317182916";123458668;166;"Gas";88.8
6414;1;1;2018;"4210653317182916";123458668;178;"Gas";53.22
6415;17;1;2018;"4210653317182916";123458668;21;"Bills";65.58
6416;28;8;2018;"4210653317182916";123458668;114;"Grocery";74.78
6417;1;6;2018;"4210653317182916";123458668;78;"Gas";61.01
6418;5;1;2018;"4210653317182916";123458668;144;"Test";30.32
6419;14;11;2018;"4210653317182916";123458668;175;"Bills";42.49
6420;9;12;2018;"4210653317182916";123458668;4;"Grocery";82.09
6421;9;3;2018;"4210653317182916";123458668;145;"Gas";57.51
6422;27;11;2018;"4210653317182916";123458668;135;"Education";75.47
6423;12;12;2018;"4210653317182916";123458668;40;"Healthcare";65.5
6424;23;9;2018;"4210653317182916";123458668;104;"Entertainment";24.08
6425;23;4;2018;"4210653317182916";123458668;76;"Test";6.3
6426;4;1;2018;"4210653317182916";123458668;124;"Bills";64.69
6427;17;7;2018;"4210653317182916";123458668;77;"Entertainment";60.2
6428;25;6;2018;"4210653317182916";123458668;85;"Bills";10.42
6429;19;12;2018;"4210653317182916";123458668;115;"Education";15.67
6430;14;5;2018;"4210653317182916";123458668;105;"Education";46.68
6431;12;9;2018;"4210653317182916";123458668;103;"Entertainment";75.38
6432;2;11;2018;"4210653317182916";123458668;173;"Bills";11.7
6433;28;12;2018;"4210653317182916";123458668;79;"Gas";64.63
6434;19;8;2018;"4210653317182916";123458668;25;"Grocery";80.86
6435;3;4;2018;"4210653317182916";123458668;53;"Test";49.95
6436;26;9;2018;"4210653317182916";123458668;20;"Bills";95.29
6437;20;7;2018;"4210653317182916";123458668;173;"Test";25.95
6438;16;1;2018;"4210653317182916";123458668;78;"Healthcare";2.14
6439;17;11;2018;"4210653317182916";123458668;48;"Healthcare";83.19
6440;11;1;2018;"4210653317182916";123458668;22;"Education";43.33
6441;10;4;2018;"4210653317182916";123458668;42;"Entertainment";12.98
6442;15;4;2018;"4210653317182916";123458668;66;"Gas";54.44
6443;12;6;2018;"4210653317182916";123458668;74;"Entertainment";89.77
6444;1;6;2018;"4210653317182916";123458668;160;"Education";66.05
6445;12;6;2018;"4210653317182916";123458668;139;"Education";10.55
6446;25;12;2018;"4210653317182916";123458668;107;"Gas";70.9
6447;18;7;2018;"4210653317182916";123458668;119;"Grocery";14.75
6448;3;9;2018;"4210653317182916";123458668;7;"Grocery";74.73
6449;7;9;2018;"4210653317182916";123458668;66;"Entertainment";42.52
6450;7;4;2018;"4210653317182916";123458668;89;"Test";42.81
6451;5;8;2018;"4210653317182916";123458668;57;"Test";72.33
6452;19;11;2018;"4210653317182916";123458668;60;"Education";60.59
6453;7;12;2018;"4210653317182916";123458668;37;"Gas";99.02
6454;27;4;2018;"4210653317182916";123458668;49;"Healthcare";30.39
6455;7;3;2018;"4210653317182916";123458668;25;"Healthcare";82.33
6456;25;3;2018;"4210653317182916";123458668;78;"Bills";84.55
6457;7;12;2018;"4210653317182916";123458668;35;"Gas";63.89
6458;18;7;2018;"4210653317182916";123458668;7;"Education";65.09
6459;20;10;2018;"4210653317182916";123458668;104;"Education";19.27
6460;27;8;2018;"4210653317182916";123458668;15;"Test";75.42
6461;17;4;2018;"4210653317182916";123458668;46;"Bills";75.1
6462;15;1;2018;"4210653317182916";123458668;15;"Education";16.44
6463;11;1;2018;"4210653386980714";123458659;83;"Gas";81.5
6464;7;10;2018;"4210653386980714";123458659;69;"Entertainment";96.89
6465;14;7;2018;"4210653386980714";123458659;66;"Gas";25.58
6466;12;2;2018;"4210653386980714";123458659;47;"Healthcare";78.04
6467;23;7;2018;"4210653386980714";123458659;18;"Education";78.72
6468;18;8;2018;"4210653386980714";123458659;63;"Healthcare";19.83
6469;15;12;2018;"4210653386980714";123458659;69;"Entertainment";71.68
6470;10;7;2018;"4210653386980714";123458659;11;"Grocery";10.94
6471;17;8;2018;"4210653386980714";123458659;50;"Education";25.83
6472;7;2;2018;"4210653386980714";123458659;12;"Gas";76.61
6473;16;8;2018;"4210653386980714";123458659;111;"Education";76.33
6474;25;5;2018;"4210653386980714";123458659;27;"Entertainment";47.07
6475;4;5;2018;"4210653386980714";123458659;19;"Bills";48.1
6476;4;9;2018;"4210653386980714";123458659;3;"Healthcare";26.41
6477;2;5;2018;"4210653386980714";123458659;10;"Education";50.72
6478;14;6;2018;"4210653326380751";123458651;43;"Gas";81.19
6479;15;1;2018;"4210653326380751";123458651;40;"Entertainment";47.63
6480;20;11;2018;"4210653326380751";123458651;39;"Healthcare";65.24
6481;26;6;2018;"4210653326380751";123458651;81;"Healthcare";95.6
6482;14;5;2018;"4210653326380751";123458651;5;"Grocery";88.82
6483;19;11;2018;"4210653326380751";123458651;57;"Bills";56.13
6484;3;4;2018;"4210653313338885";123458645;35;"Healthcare";54.96
6485;13;9;2018;"4210653313338885";123458645;164;"Grocery";11.01
6486;19;7;2018;"4210653313338885";123458645;56;"Bills";73.64
6487;13;10;2018;"4210653313338885";123458645;67;"Entertainment";8.78
6488;21;8;2018;"4210653313338885";123458645;63;"Education";76.34
6489;8;9;2018;"4210653313338885";123458645;31;"Test";35.47
6490;25;9;2018;"4210653313338885";123458645;23;"Gas";11.9
6491;18;5;2018;"4210653313338885";123458645;20;"Test";42.73
6492;26;6;2018;"4210653313338885";123458645;8;"Entertainment";93.16
6493;19;12;2018;"4210653313338885";123458645;70;"Bills";17.78
6494;17;2;2018;"4210653313338885";123458645;192;"Healthcare";32.18
6495;26;8;2018;"4210653313338885";123458645;173;"Gas";17.2
6496;19;5;2018;"4210653313338885";123458645;89;"Gas";35.42
6497;26;10;2018;"4210653313338885";123458645;121;"Gas";4.23
6498;21;2;2018;"4210653313338885";123458645;5;"Gas";62.18
6499;14;5;2018;"4210653313338885";123458645;144;"Healthcare";10.68
6500;4;11;2018;"4210653313338885";123458645;79;"Healthcare";66.49
6501;26;2;2018;"4210653313338885";123458645;44;"Entertainment";13.48
6502;19;3;2018;"4210653313338885";123458645;59;"Education";36.21
6503;17;8;2018;"4210653313338885";123458645;42;"Gas";84.74
6504;18;8;2018;"4210653313338885";123458645;28;"Grocery";28.68
6505;6;1;2018;"4210653313338885";123458645;16;"Entertainment";35.64
6506;3;11;2018;"4210653313338885";123458645;38;"Healthcare";48.99
6507;19;4;2018;"4210653313338885";123458645;78;"Test";34.98
6508;11;10;2018;"4210653313338885";123458645;170;"Gas";30.54
6509;27;8;2018;"4210653313338885";123458645;27;"Healthcare";38.72
6510;24;3;2018;"4210653313338885";123458645;42;"Grocery";60.35
6511;9;12;2018;"4210653313338885";123458645;42;"Bills";79.51
6512;8;5;2018;"4210653313338885";123458645;23;"Test";45.38
6513;25;4;2018;"4210653313338885";123458645;124;"Education";18.63
6514;2;6;2018;"4210653313338885";123458645;29;"Bills";86.49
6515;10;11;2018;"4210653313338885";123458645;72;"Healthcare";61.42
6516;25;7;2018;"4210653313338885";123458645;170;"Grocery";18.01
6517;12;8;2018;"4210653313338885";123458645;23;"Healthcare";3.57
6518;23;11;2018;"4210653313338885";123458645;47;"Test";17.2
6519;10;4;2018;"4210653313338885";123458645;107;"Test";78.8
6520;24;4;2018;"4210653313338885";123458645;28;"Entertainment";80.28
6521;1;6;2018;"4210653313338885";123458645;111;"Education";7.08
6522;24;10;2018;"4210653313338885";123458645;111;"Healthcare";11.22
6523;24;11;2018;"4210653313338885";123458645;80;"Test";21.63
6524;25;6;2018;"4210653313338885";123458645;10;"Gas";87.47
6525;4;1;2018;"4210653313338885";123458645;30;"Bills";86.86
6526;5;2;2018;"4210653313338885";123458645;36;"Bills";37.07
6527;15;9;2018;"4210653313338885";123458645;168;"Healthcare";36.31
6528;26;8;2018;"4210653313338885";123458645;36;"Test";33.62
6529;22;10;2018;"4210653313338885";123458645;37;"Gas";79.0
6530;21;4;2018;"4210653313338885";123458645;192;"Gas";67.21
6531;15;12;2018;"4210653313338885";123458645;18;"Grocery";78.3
6532;7;4;2018;"4210653313338885";123458645;56;"Grocery";61.8
6533;6;4;2018;"4210653313338885";123458645;4;"Grocery";13.42
6534;18;2;2018;"4210653313338885";123458645;114;"Bills";37.81
6535;12;9;2018;"4210653313338885";123458645;93;"Bills";8.13
6536;14;4;2018;"4210653313338885";123458645;173;"Education";32.24
6537;19;9;2018;"4210653313338885";123458645;115;"Grocery";30.02
6538;10;2;2018;"4210653313338885";123458645;67;"Grocery";35.53
6539;27;3;2018;"4210653313338885";123458645;1;"Grocery";48.1
6540;23;11;2018;"4210653313338885";123458645;37;"Grocery";69.41
6541;19;9;2018;"4210653313338885";123458645;49;"Education";75.93
6542;23;9;2018;"4210653313338885";123458645;180;"Bills";42.46
6543;5;5;2018;"4210653313338885";123458645;44;"Entertainment";9.66
6544;19;9;2018;"4210653313338885";123458645;99;"Entertainment";77.78
6545;27;7;2018;"4210653313338885";123458645;73;"Healthcare";37.96
6546;9;1;2018;"4210653313338885";123458645;107;"Healthcare";25.61
6547;13;3;2018;"4210653313338885";123458645;121;"Gas";3.81
6548;18;8;2018;"4210653313338885";123458645;74;"Bills";61.03
6549;1;5;2018;"4210653313338885";123458645;8;"Education";56.94
6550;5;10;2018;"4210653313338885";123458645;117;"Entertainment";1.47
6551;28;5;2018;"4210653313338885";123458645;7;"Gas";81.15
6552;20;1;2018;"4210653313338885";123458645;43;"Bills";99.91
6553;27;2;2018;"4210653313338885";123458645;67;"Gas";50.07
6554;6;11;2018;"4210653313338885";123458645;139;"Grocery";96.84
6555;21;8;2018;"4210653313338885";123458645;90;"Gas";41.83
6556;1;5;2018;"4210653313338885";123458645;9;"Healthcare";2.6
6557;2;3;2018;"4210653313338885";123458645;18;"Education";96.34
6558;10;1;2018;"4210653313338885";123458645;78;"Entertainment";74.13
6559;2;3;2018;"4210653313338885";123458645;72;"Entertainment";55.62
6560;27;7;2018;"4210653313338885";123458645;25;"Bills";88.52
6561;4;8;2018;"4210653313338885";123458645;24;"Education";33.21
6562;18;7;2018;"4210653313338885";123458645;109;"Bills";42.58
6563;15;11;2018;"4210653313338885";123458645;8;"Education";25.22
6564;12;9;2018;"4210653313338885";123458645;78;"Test";36.77
6565;5;10;2018;"4210653313338885";123458645;180;"Grocery";67.88
6566;15;1;2018;"4210653313338885";123458645;175;"Entertainment";72.2
6567;27;10;2018;"4210653313338885";123458645;89;"Healthcare";20.6
6568;10;11;2018;"4210653313338885";123458645;24;"Education";92.87
6569;25;10;2018;"4210653313338885";123458645;117;"Gas";16.15
6570;6;6;2018;"4210653313338885";123458645;74;"Entertainment";60.7
6571;1;6;2018;"4210653313338885";123458645;17;"Test";52.11
6572;20;9;2018;"4210653313338885";123458645;14;"Healthcare";72.16
6573;23;6;2018;"4210653313338885";123458645;45;"Gas";90.88
6574;25;11;2018;"4210653313338885";123458645;115;"Bills";69.27
6575;12;3;2018;"4210653313338885";123458645;15;"Test";29.01
6576;10;7;2018;"4210653313338885";123458645;125;"Gas";41.03
6577;2;9;2018;"4210653313338885";123458645;5;"Bills";64.06
6578;3;2;2018;"4210653313338885";123458645;21;"Gas";55.96
6579;8;12;2018;"4210653313338885";123458645;103;"Gas";84.3
6580;11;5;2018;"4210653313338885";123458645;180;"Test";84.19
6581;9;4;2018;"4210653313338885";123458645;139;"Education";30.14
6582;15;5;2018;"4210653391983223";123458644;15;"Healthcare";44.66
6583;25;8;2018;"4210653391983223";123458644;76;"Entertainment";4.44
6584;20;7;2018;"4210653391983223";123458644;52;"Healthcare";25.85
6585;3;9;2018;"4210653391983223";123458644;57;"Healthcare";2.46
6586;25;7;2018;"4210653391983223";123458644;124;"Bills";91.88
6587;2;11;2018;"4210653391983223";123458644;48;"Grocery";96.56
6588;10;6;2018;"4210653391983223";123458644;160;"Education";57.14
6589;24;11;2018;"4210653391983223";123458644;27;"Test";15.2
6590;10;6;2018;"4210653391983223";123458644;59;"Test";54.55
6591;8;5;2018;"4210653391983223";123458644;166;"Test";27.82
6592;28;10;2018;"4210653391983223";123458644;16;"Grocery";36.35
6593;10;3;2018;"4210653391983223";123458644;114;"Entertainment";81.23
6594;3;6;2018;"4210653391983223";123458644;23;"Gas";68.58
6595;21;9;2018;"4210653391983223";123458644;135;"Healthcare";32.65
6596;27;5;2018;"4210653391983223";123458644;131;"Bills";83.14
6597;26;11;2018;"4210653391983223";123458644;27;"Test";21.41
6598;17;7;2018;"4210653391983223";123458644;32;"Gas";89.24
6599;23;7;2018;"4210653391983223";123458644;38;"Gas";20.74
6600;14;6;2018;"4210653391983223";123458644;75;"Bills";77.8
